driverStandingsId,raceId,driverId,points,position,positionText,wins,constructorId,points_[0],lap,duration,milliseconds,name
64514,847,153,4,14,14,0,166,0,19,26.045,26045,Virgin
64514,847,153,4,14,14,0,164,0,51,23.338,23338,HRT
64514,847,153,4,14,14,0,164,0,35,24.863,24863,HRT
64514,847,153,4,14,14,0,164,0,19,26.045,26045,HRT
64514,847,153,4,14,14,0,3,2,51,23.338,23338,Williams
64514,847,153,4,14,14,0,3,2,35,24.863,24863,Williams
64514,847,153,4,14,14,0,3,2,19,26.045,26045,Williams
64514,847,153,4,14,14,0,5,5,51,23.338,23338,"Toro Rosso"
64514,847,153,4,14,14,0,5,5,35,24.863,24863,"Toro Rosso"
64514,847,153,4,14,14,0,5,5,19,26.045,26045,"Toro Rosso"
64514,847,153,4,14,14,0,15,6,51,23.338,23338,Sauber
64514,847,153,4,14,14,0,15,6,35,24.863,24863,Sauber
64514,847,153,4,14,14,0,15,6,19,26.045,26045,Sauber
64514,847,153,4,14,14,0,6,8,51,23.338,23338,Ferrari
64514,847,153,4,14,14,0,6,8,35,24.863,24863,Ferrari
64514,847,153,4,14,14,0,6,8,19,26.045,26045,Ferrari
64514,847,153,4,14,14,0,4,10,51,23.338,23338,Renault
64514,847,153,4,14,14,0,4,10,35,24.863,24863,Renault
64514,847,153,4,14,14,0,4,10,19,26.045,26045,Renault
64514,847,153,4,14,14,0,131,12,51,23.338,23338,Mercedes
64514,847,153,4,14,14,0,131,12,35,24.863,24863,Mercedes
64514,847,153,4,14,14,0,131,12,19,26.045,26045,Mercedes
64514,847,153,4,14,14,0,9,33,51,23.338,23338,"Red Bull"
64514,847,153,4,14,14,0,9,33,35,24.863,24863,"Red Bull"
64514,847,153,4,14,14,0,9,33,19,26.045,26045,"Red Bull"
64514,847,153,4,14,14,0,1,25,51,23.338,23338,McLaren
64514,847,153,4,14,14,0,1,25,35,24.863,24863,McLaren
64514,847,153,4,14,14,0,1,25,19,26.045,26045,McLaren
64515,847,2,29,8,8,0,10,0,52,23.364,23364,"Force India"
64515,847,2,29,8,8,0,10,0,35,23.113,23113,"Force India"
64515,847,2,29,8,8,0,205,0,52,23.364,23364,Lotus
64515,847,2,29,8,8,0,205,0,35,23.113,23113,Lotus
64515,847,2,29,8,8,0,166,0,52,23.364,23364,Virgin
64515,847,2,29,8,8,0,166,0,35,23.113,23113,Virgin
64515,847,2,29,8,8,0,164,0,52,23.364,23364,HRT
64515,847,2,29,8,8,0,164,0,35,23.113,23113,HRT
64515,847,2,29,8,8,0,3,2,52,23.364,23364,Williams
64515,847,2,29,8,8,0,3,2,35,23.113,23113,Williams
64515,847,2,29,8,8,0,5,5,52,23.364,23364,"Toro Rosso"
64515,847,2,29,8,8,0,5,5,35,23.113,23113,"Toro Rosso"
64515,847,2,29,8,8,0,15,6,52,23.364,23364,Sauber
64515,847,2,29,8,8,0,15,6,35,23.113,23113,Sauber
64515,847,2,29,8,8,0,6,8,52,23.364,23364,Ferrari
64515,847,2,29,8,8,0,6,8,35,23.113,23113,Ferrari
64515,847,2,29,8,8,0,4,10,52,23.364,23364,Renault
64515,847,2,29,8,8,0,4,10,35,23.113,23113,Renault
64515,847,2,29,8,8,0,131,12,52,23.364,23364,Mercedes
64515,847,2,29,8,8,0,131,12,35,23.113,23113,Mercedes
64515,847,2,29,8,8,0,9,33,52,23.364,23364,"Red Bull"
64515,847,2,29,8,8,0,9,33,35,23.113,23113,"Red Bull"
64515,847,2,29,8,8,0,1,25,52,23.364,23364,McLaren
64515,847,2,29,8,8,0,1,25,35,23.113,23113,McLaren
64516,847,15,0,19,19,0,10,0,52,25.14,25140,"Force India"
64516,847,15,0,19,19,0,10,0,36,23.332,23332,"Force India"
64516,847,15,0,19,19,0,10,0,19,51.684,51684,"Force India"
64516,847,15,0,19,19,0,205,0,52,25.14,25140,Lotus
64516,847,15,0,19,19,0,205,0,36,23.332,23332,Lotus
64516,847,15,0,19,19,0,205,0,19,51.684,51684,Lotus
64516,847,15,0,19,19,0,166,0,52,25.14,25140,Virgin
64516,847,15,0,19,19,0,166,0,36,23.332,23332,Virgin
64516,847,15,0,19,19,0,166,0,19,51.684,51684,Virgin
64516,847,15,0,19,19,0,164,0,52,25.14,25140,HRT
64516,847,15,0,19,19,0,164,0,36,23.332,23332,HRT
64516,847,15,0,19,19,0,164,0,19,51.684,51684,HRT
64516,847,15,0,19,19,0,3,2,52,25.14,25140,Williams
64516,847,15,0,19,19,0,3,2,36,23.332,23332,Williams
64516,847,15,0,19,19,0,3,2,19,51.684,51684,Williams
64516,847,15,0,19,19,0,5,5,52,25.14,25140,"Toro Rosso"
64516,847,15,0,19,19,0,5,5,36,23.332,23332,"Toro Rosso"
64516,847,15,0,19,19,0,5,5,19,51.684,51684,"Toro Rosso"
64516,847,15,0,19,19,0,15,6,52,25.14,25140,Sauber
64516,847,15,0,19,19,0,15,6,36,23.332,23332,Sauber
64516,847,15,0,19,19,0,15,6,19,51.684,51684,Sauber
64516,847,15,0,19,19,0,6,8,52,25.14,25140,Ferrari
64516,847,15,0,19,19,0,6,8,36,23.332,23332,Ferrari
64516,847,15,0,19,19,0,6,8,19,51.684,51684,Ferrari
64516,847,15,0,19,19,0,4,10,52,25.14,25140,Renault
64516,847,15,0,19,19,0,4,10,36,23.332,23332,Renault
64516,847,15,0,19,19,0,4,10,19,51.684,51684,Renault
64516,847,15,0,19,19,0,131,12,52,25.14,25140,Mercedes
64516,847,15,0,19,19,0,131,12,36,23.332,23332,Mercedes
64516,847,15,0,19,19,0,131,12,19,51.684,51684,Mercedes
64516,847,15,0,19,19,0,9,33,52,25.14,25140,"Red Bull"
64516,847,15,0,19,19,0,9,33,36,23.332,23332,"Red Bull"
64516,847,15,0,19,19,0,9,33,19,51.684,51684,"Red Bull"
64516,847,15,0,19,19,0,1,25,52,25.14,25140,McLaren
64516,847,15,0,19,19,0,1,25,36,23.332,23332,McLaren
64516,847,15,0,19,19,0,1,25,19,51.684,51684,McLaren
64517,847,816,0,21,21,0,10,0,52,30.714,30714,"Force India"
64517,847,816,0,21,21,0,10,0,36,14.538,14538,"Force India"
64517,847,816,0,21,21,0,10,0,33,24.655,24655,"Force India"
64517,847,816,0,21,21,0,10,0,23,30.497,30497,"Force India"
64517,847,816,0,21,21,0,10,0,17,24.143,24143,"Force India"
64517,847,816,0,21,21,0,205,0,52,30.714,30714,Lotus
64517,847,816,0,21,21,0,205,0,36,14.538,14538,Lotus
64517,847,816,0,21,21,0,205,0,33,24.655,24655,Lotus
64517,847,816,0,21,21,0,205,0,23,30.497,30497,Lotus
64517,847,816,0,21,21,0,205,0,17,24.143,24143,Lotus
64517,847,816,0,21,21,0,166,0,52,30.714,30714,Virgin
64517,847,816,0,21,21,0,166,0,36,14.538,14538,Virgin
64517,847,816,0,21,21,0,166,0,33,24.655,24655,Virgin
64517,847,816,0,21,21,0,166,0,23,30.497,30497,Virgin
64517,847,816,0,21,21,0,166,0,17,24.143,24143,Virgin
64517,847,816,0,21,21,0,164,0,52,30.714,30714,HRT
64517,847,816,0,21,21,0,164,0,36,14.538,14538,HRT
64517,847,816,0,21,21,0,164,0,33,24.655,24655,HRT
64517,847,816,0,21,21,0,164,0,23,30.497,30497,HRT
64517,847,816,0,21,21,0,164,0,17,24.143,24143,HRT
64517,847,816,0,21,21,0,3,2,52,30.714,30714,Williams
64517,847,816,0,21,21,0,3,2,36,14.538,14538,Williams
64517,847,816,0,21,21,0,3,2,33,24.655,24655,Williams
64517,847,816,0,21,21,0,3,2,23,30.497,30497,Williams
64517,847,816,0,21,21,0,3,2,17,24.143,24143,Williams
64517,847,816,0,21,21,0,5,5,52,30.714,30714,"Toro Rosso"
64517,847,816,0,21,21,0,5,5,36,14.538,14538,"Toro Rosso"
64517,847,816,0,21,21,0,5,5,33,24.655,24655,"Toro Rosso"
64517,847,816,0,21,21,0,5,5,23,30.497,30497,"Toro Rosso"
64517,847,816,0,21,21,0,5,5,17,24.143,24143,"Toro Rosso"
64517,847,816,0,21,21,0,15,6,52,30.714,30714,Sauber
64517,847,816,0,21,21,0,15,6,36,14.538,14538,Sauber
64517,847,816,0,21,21,0,15,6,33,24.655,24655,Sauber
64517,847,816,0,21,21,0,15,6,23,30.497,30497,Sauber
64517,847,816,0,21,21,0,15,6,17,24.143,24143,Sauber
64517,847,816,0,21,21,0,6,8,52,30.714,30714,Ferrari
64517,847,816,0,21,21,0,6,8,36,14.538,14538,Ferrari
64517,847,816,0,21,21,0,6,8,33,24.655,24655,Ferrari
64517,847,816,0,21,21,0,6,8,23,30.497,30497,Ferrari
64517,847,816,0,21,21,0,6,8,17,24.143,24143,Ferrari
64517,847,816,0,21,21,0,4,10,52,30.714,30714,Renault
64517,847,816,0,21,21,0,4,10,36,14.538,14538,Renault
64517,847,816,0,21,21,0,4,10,33,24.655,24655,Renault
64517,847,816,0,21,21,0,4,10,23,30.497,30497,Renault
64517,847,816,0,21,21,0,4,10,17,24.143,24143,Renault
64517,847,816,0,21,21,0,131,12,52,30.714,30714,Mercedes
64517,847,816,0,21,21,0,131,12,36,14.538,14538,Mercedes
64517,847,816,0,21,21,0,131,12,33,24.655,24655,Mercedes
64517,847,816,0,21,21,0,131,12,23,30.497,30497,Mercedes
64517,847,816,0,21,21,0,131,12,17,24.143,24143,Mercedes
64517,847,816,0,21,21,0,9,33,52,30.714,30714,"Red Bull"
64517,847,816,0,21,21,0,9,33,36,14.538,14538,"Red Bull"
64517,847,816,0,21,21,0,9,33,33,24.655,24655,"Red Bull"
64517,847,816,0,21,21,0,9,33,23,30.497,30497,"Red Bull"
64517,847,816,0,21,21,0,9,33,17,24.143,24143,"Red Bull"
64517,847,816,0,21,21,0,1,25,52,30.714,30714,McLaren
64517,847,816,0,21,21,0,1,25,36,14.538,14538,McLaren
64517,847,816,0,21,21,0,1,25,33,24.655,24655,McLaren
64517,847,816,0,21,21,0,1,25,23,30.497,30497,McLaren
64517,847,816,0,21,21,0,1,25,17,24.143,24143,McLaren
64518,847,10,0,25,25,0,10,0,51,25.079,25079,"Force India"
64518,847,10,0,25,25,0,10,0,34,24.425,24425,"Force India"
64518,847,10,0,25,25,0,205,0,51,25.079,25079,Lotus
64518,847,10,0,25,25,0,205,0,34,24.425,24425,Lotus
64518,847,10,0,25,25,0,166,0,51,25.079,25079,Virgin
64518,847,10,0,25,25,0,166,0,34,24.425,24425,Virgin
64518,847,10,0,25,25,0,164,0,51,25.079,25079,HRT
64518,847,10,0,25,25,0,164,0,34,24.425,24425,HRT
64518,847,10,0,25,25,0,3,2,51,25.079,25079,Williams
64518,847,10,0,25,25,0,3,2,34,24.425,24425,Williams
64518,847,10,0,25,25,0,5,5,51,25.079,25079,"Toro Rosso"
64518,847,10,0,25,25,0,5,5,34,24.425,24425,"Toro Rosso"
64518,847,10,0,25,25,0,15,6,51,25.079,25079,Sauber
64518,847,10,0,25,25,0,15,6,34,24.425,24425,Sauber
64518,847,10,0,25,25,0,6,8,51,25.079,25079,Ferrari
64518,847,10,0,25,25,0,6,8,34,24.425,24425,Ferrari
64518,847,10,0,25,25,0,4,10,51,25.079,25079,Renault
64518,847,10,0,25,25,0,4,10,34,24.425,24425,Renault
64518,847,10,0,25,25,0,131,12,51,25.079,25079,Mercedes
64518,847,10,0,25,25,0,131,12,34,24.425,24425,Mercedes
64518,847,10,0,25,25,0,9,33,51,25.079,25079,"Red Bull"
64518,847,10,0,25,25,0,9,33,34,24.425,24425,"Red Bull"
64518,847,10,0,25,25,0,1,25,51,25.079,25079,McLaren
64518,847,10,0,25,25,0,1,25,34,24.425,24425,McLaren
64519,847,22,4,15,15,0,10,0,50,23.059,23059,"Force India"
64519,847,22,4,15,15,0,10,0,34,24.684,24684,"Force India"
64519,847,22,4,15,15,0,10,0,19,25.066,25066,"Force India"
64519,847,22,4,15,15,0,10,0,15,23.305,23305,"Force India"
64519,847,22,4,15,15,0,205,0,50,23.059,23059,Lotus
64519,847,22,4,15,15,0,205,0,34,24.684,24684,Lotus
64519,847,22,4,15,15,0,205,0,19,25.066,25066,Lotus
64519,847,22,4,15,15,0,205,0,15,23.305,23305,Lotus
64519,847,22,4,15,15,0,166,0,50,23.059,23059,Virgin
64519,847,22,4,15,15,0,166,0,34,24.684,24684,Virgin
64519,847,22,4,15,15,0,166,0,19,25.066,25066,Virgin
64519,847,22,4,15,15,0,166,0,15,23.305,23305,Virgin
64519,847,22,4,15,15,0,164,0,50,23.059,23059,HRT
64519,847,22,4,15,15,0,164,0,34,24.684,24684,HRT
64519,847,22,4,15,15,0,164,0,19,25.066,25066,HRT
64519,847,22,4,15,15,0,164,0,15,23.305,23305,HRT
64519,847,22,4,15,15,0,3,2,50,23.059,23059,Williams
64519,847,22,4,15,15,0,3,2,34,24.684,24684,Williams
64519,847,22,4,15,15,0,3,2,19,25.066,25066,Williams
64519,847,22,4,15,15,0,3,2,15,23.305,23305,Williams
64519,847,22,4,15,15,0,5,5,50,23.059,23059,"Toro Rosso"
64519,847,22,4,15,15,0,5,5,34,24.684,24684,"Toro Rosso"
64519,847,22,4,15,15,0,5,5,19,25.066,25066,"Toro Rosso"
64519,847,22,4,15,15,0,5,5,15,23.305,23305,"Toro Rosso"
64519,847,22,4,15,15,0,15,6,50,23.059,23059,Sauber
64519,847,22,4,15,15,0,15,6,34,24.684,24684,Sauber
64519,847,22,4,15,15,0,15,6,19,25.066,25066,Sauber
64519,847,22,4,15,15,0,15,6,15,23.305,23305,Sauber
64519,847,22,4,15,15,0,6,8,50,23.059,23059,Ferrari
64519,847,22,4,15,15,0,6,8,34,24.684,24684,Ferrari
64519,847,22,4,15,15,0,6,8,19,25.066,25066,Ferrari
64519,847,22,4,15,15,0,6,8,15,23.305,23305,Ferrari
64519,847,22,4,15,15,0,4,10,50,23.059,23059,Renault
64519,847,22,4,15,15,0,4,10,34,24.684,24684,Renault
64519,847,22,4,15,15,0,4,10,19,25.066,25066,Renault
64519,847,22,4,15,15,0,4,10,15,23.305,23305,Renault
64519,847,22,4,15,15,0,131,12,50,23.059,23059,Mercedes
64519,847,22,4,15,15,0,131,12,34,24.684,24684,Mercedes
64519,847,22,4,15,15,0,131,12,19,25.066,25066,Mercedes
64519,847,22,4,15,15,0,131,12,15,23.305,23305,Mercedes
64519,847,22,4,15,15,0,9,33,50,23.059,23059,"Red Bull"
64519,847,22,4,15,15,0,9,33,34,24.684,24684,"Red Bull"
64519,847,22,4,15,15,0,9,33,19,25.066,25066,"Red Bull"
64519,847,22,4,15,15,0,9,33,15,23.305,23305,"Red Bull"
64519,847,22,4,15,15,0,1,25,50,23.059,23059,McLaren
64519,847,22,4,15,15,0,1,25,34,24.684,24684,McLaren
64519,847,22,4,15,15,0,1,25,19,25.066,25066,McLaren
64519,847,22,4,15,15,0,1,25,15,23.305,23305,McLaren
64520,847,3,26,10,10,0,10,0,53,22.702,22702,"Force India"
64520,847,3,26,10,10,0,10,0,36,22.735,22735,"Force India"
64520,847,3,26,10,10,0,10,0,19,22.986,22986,"Force India"
64520,847,3,26,10,10,0,10,0,17,23.105,23105,"Force India"
64520,847,3,26,10,10,0,205,0,53,22.702,22702,Lotus
64520,847,3,26,10,10,0,205,0,36,22.735,22735,Lotus
64520,847,3,26,10,10,0,205,0,19,22.986,22986,Lotus
64520,847,3,26,10,10,0,205,0,17,23.105,23105,Lotus
64520,847,3,26,10,10,0,166,0,53,22.702,22702,Virgin
64520,847,3,26,10,10,0,166,0,36,22.735,22735,Virgin
64520,847,3,26,10,10,0,166,0,19,22.986,22986,Virgin
64520,847,3,26,10,10,0,166,0,17,23.105,23105,Virgin
64520,847,3,26,10,10,0,164,0,53,22.702,22702,HRT
64520,847,3,26,10,10,0,164,0,36,22.735,22735,HRT
64520,847,3,26,10,10,0,164,0,19,22.986,22986,HRT
64520,847,3,26,10,10,0,164,0,17,23.105,23105,HRT
64520,847,3,26,10,10,0,3,2,53,22.702,22702,Williams
64520,847,3,26,10,10,0,3,2,36,22.735,22735,Williams
64520,847,3,26,10,10,0,3,2,19,22.986,22986,Williams
64520,847,3,26,10,10,0,3,2,17,23.105,23105,Williams
64520,847,3,26,10,10,0,5,5,53,22.702,22702,"Toro Rosso"
64520,847,3,26,10,10,0,5,5,36,22.735,22735,"Toro Rosso"
64520,847,3,26,10,10,0,5,5,19,22.986,22986,"Toro Rosso"
64520,847,3,26,10,10,0,5,5,17,23.105,23105,"Toro Rosso"
64520,847,3,26,10,10,0,15,6,53,22.702,22702,Sauber
64520,847,3,26,10,10,0,15,6,36,22.735,22735,Sauber
64520,847,3,26,10,10,0,15,6,19,22.986,22986,Sauber
64520,847,3,26,10,10,0,15,6,17,23.105,23105,Sauber
64520,847,3,26,10,10,0,6,8,53,22.702,22702,Ferrari
64520,847,3,26,10,10,0,6,8,36,22.735,22735,Ferrari
64520,847,3,26,10,10,0,6,8,19,22.986,22986,Ferrari
64520,847,3,26,10,10,0,6,8,17,23.105,23105,Ferrari
64520,847,3,26,10,10,0,4,10,53,22.702,22702,Renault
64520,847,3,26,10,10,0,4,10,36,22.735,22735,Renault
64520,847,3,26,10,10,0,4,10,19,22.986,22986,Renault
64520,847,3,26,10,10,0,4,10,17,23.105,23105,Renault
64520,847,3,26,10,10,0,131,12,53,22.702,22702,Mercedes
64520,847,3,26,10,10,0,131,12,36,22.735,22735,Mercedes
64520,847,3,26,10,10,0,131,12,19,22.986,22986,Mercedes
64520,847,3,26,10,10,0,131,12,17,23.105,23105,Mercedes
64520,847,3,26,10,10,0,9,33,53,22.702,22702,"Red Bull"
64520,847,3,26,10,10,0,9,33,36,22.735,22735,"Red Bull"
64520,847,3,26,10,10,0,9,33,19,22.986,22986,"Red Bull"
64520,847,3,26,10,10,0,9,33,17,23.105,23105,"Red Bull"
64520,847,3,26,10,10,0,1,25,53,22.702,22702,McLaren
64520,847,3,26,10,10,0,1,25,36,22.735,22735,McLaren
64520,847,3,26,10,10,0,1,25,19,22.986,22986,McLaren
64520,847,3,26,10,10,0,1,25,17,23.105,23105,McLaren
64521,847,5,0,22,22,0,10,0,19,44.037,44037,"Force India"
64521,847,5,0,22,22,0,205,0,19,44.037,44037,Lotus
64521,847,5,0,22,22,0,166,0,19,44.037,44037,Virgin
64521,847,5,0,22,22,0,164,0,19,44.037,44037,HRT
64521,847,5,0,22,22,0,3,2,19,44.037,44037,Williams
64521,847,5,0,22,22,0,5,5,19,44.037,44037,"Toro Rosso"
64521,847,5,0,22,22,0,15,6,19,44.037,44037,Sauber
64521,847,5,0,22,22,0,6,8,19,44.037,44037,Ferrari
64521,847,5,0,22,22,0,4,10,19,44.037,44037,Renault
64521,847,5,0,22,22,0,131,12,19,44.037,44037,Mercedes
64521,847,5,0,22,22,0,9,33,19,44.037,44037,"Red Bull"
64521,847,5,0,22,22,0,1,25,19,44.037,44037,McLaren
64522,847,30,26,9,9,0,10,0,52,22.869,22869,"Force India"
64522,847,30,26,9,9,0,10,0,34,22.832,22832,"Force India"
64522,847,30,26,9,9,0,10,0,21,24.196,24196,"Force India"
64522,847,30,26,9,9,0,10,0,18,24.472,24472,"Force India"
64522,847,30,26,9,9,0,205,0,52,22.869,22869,Lotus
64522,847,30,26,9,9,0,205,0,34,22.832,22832,Lotus
64522,847,30,26,9,9,0,205,0,21,24.196,24196,Lotus
64522,847,30,26,9,9,0,205,0,18,24.472,24472,Lotus
64522,847,30,26,9,9,0,166,0,52,22.869,22869,Virgin
64522,847,30,26,9,9,0,166,0,34,22.832,22832,Virgin
64522,847,30,26,9,9,0,166,0,21,24.196,24196,Virgin
64522,847,30,26,9,9,0,166,0,18,24.472,24472,Virgin
64522,847,30,26,9,9,0,164,0,52,22.869,22869,HRT
64522,847,30,26,9,9,0,164,0,34,22.832,22832,HRT
64522,847,30,26,9,9,0,164,0,21,24.196,24196,HRT
64522,847,30,26,9,9,0,164,0,18,24.472,24472,HRT
64522,847,30,26,9,9,0,3,2,52,22.869,22869,Williams
64522,847,30,26,9,9,0,3,2,34,22.832,22832,Williams
64522,847,30,26,9,9,0,3,2,21,24.196,24196,Williams
64522,847,30,26,9,9,0,3,2,18,24.472,24472,Williams
64522,847,30,26,9,9,0,5,5,52,22.869,22869,"Toro Rosso"
64522,847,30,26,9,9,0,5,5,34,22.832,22832,"Toro Rosso"
64522,847,30,26,9,9,0,5,5,21,24.196,24196,"Toro Rosso"
64522,847,30,26,9,9,0,5,5,18,24.472,24472,"Toro Rosso"
64522,847,30,26,9,9,0,15,6,52,22.869,22869,Sauber
64522,847,30,26,9,9,0,15,6,34,22.832,22832,Sauber
64522,847,30,26,9,9,0,15,6,21,24.196,24196,Sauber
64522,847,30,26,9,9,0,15,6,18,24.472,24472,Sauber
64522,847,30,26,9,9,0,6,8,52,22.869,22869,Ferrari
64522,847,30,26,9,9,0,6,8,34,22.832,22832,Ferrari
64522,847,30,26,9,9,0,6,8,21,24.196,24196,Ferrari
64522,847,30,26,9,9,0,6,8,18,24.472,24472,Ferrari
64522,847,30,26,9,9,0,4,10,52,22.869,22869,Renault
64522,847,30,26,9,9,0,4,10,34,22.832,22832,Renault
64522,847,30,26,9,9,0,4,10,21,24.196,24196,Renault
64522,847,30,26,9,9,0,4,10,18,24.472,24472,Renault
64522,847,30,26,9,9,0,131,12,52,22.869,22869,Mercedes
64522,847,30,26,9,9,0,131,12,34,22.832,22832,Mercedes
64522,847,30,26,9,9,0,131,12,21,24.196,24196,Mercedes
64522,847,30,26,9,9,0,131,12,18,24.472,24472,Mercedes
64522,847,30,26,9,9,0,9,33,52,22.869,22869,"Red Bull"
64522,847,30,26,9,9,0,9,33,34,22.832,22832,"Red Bull"
64522,847,30,26,9,9,0,9,33,21,24.196,24196,"Red Bull"
64522,847,30,26,9,9,0,9,33,18,24.472,24472,"Red Bull"
64522,847,30,26,9,9,0,1,25,52,22.869,22869,McLaren
64522,847,30,26,9,9,0,1,25,34,22.832,22832,McLaren
64522,847,30,26,9,9,0,1,25,21,24.196,24196,McLaren
64522,847,30,26,9,9,0,1,25,18,24.472,24472,McLaren
64523,847,813,0,24,24,0,10,0,61,31.701,31701,"Force India"
64523,847,813,0,24,24,0,10,0,51,23.7,23700,"Force India"
64523,847,813,0,24,24,0,10,0,35,23.593,23593,"Force India"
64523,847,813,0,24,24,0,10,0,19,24.943,24943,"Force India"
64523,847,813,0,24,24,0,10,0,17,23.571,23571,"Force India"
64523,847,813,0,24,24,0,205,0,61,31.701,31701,Lotus
64523,847,813,0,24,24,0,205,0,51,23.7,23700,Lotus
64523,847,813,0,24,24,0,205,0,35,23.593,23593,Lotus
64523,847,813,0,24,24,0,205,0,19,24.943,24943,Lotus
64523,847,813,0,24,24,0,205,0,17,23.571,23571,Lotus
64523,847,813,0,24,24,0,166,0,61,31.701,31701,Virgin
64523,847,813,0,24,24,0,166,0,51,23.7,23700,Virgin
64523,847,813,0,24,24,0,166,0,35,23.593,23593,Virgin
64523,847,813,0,24,24,0,166,0,19,24.943,24943,Virgin
64523,847,813,0,24,24,0,166,0,17,23.571,23571,Virgin
64523,847,813,0,24,24,0,164,0,61,31.701,31701,HRT
64523,847,813,0,24,24,0,164,0,51,23.7,23700,HRT
64523,847,813,0,24,24,0,164,0,35,23.593,23593,HRT
64523,847,813,0,24,24,0,164,0,19,24.943,24943,HRT
64523,847,813,0,24,24,0,164,0,17,23.571,23571,HRT
64523,847,813,0,24,24,0,3,2,61,31.701,31701,Williams
64523,847,813,0,24,24,0,3,2,51,23.7,23700,Williams
64523,847,813,0,24,24,0,3,2,35,23.593,23593,Williams
64523,847,813,0,24,24,0,3,2,19,24.943,24943,Williams
64523,847,813,0,24,24,0,3,2,17,23.571,23571,Williams
64523,847,813,0,24,24,0,5,5,61,31.701,31701,"Toro Rosso"
64523,847,813,0,24,24,0,5,5,51,23.7,23700,"Toro Rosso"
64523,847,813,0,24,24,0,5,5,35,23.593,23593,"Toro Rosso"
64523,847,813,0,24,24,0,5,5,19,24.943,24943,"Toro Rosso"
64523,847,813,0,24,24,0,5,5,17,23.571,23571,"Toro Rosso"
64523,847,813,0,24,24,0,15,6,61,31.701,31701,Sauber
64523,847,813,0,24,24,0,15,6,51,23.7,23700,Sauber
64523,847,813,0,24,24,0,15,6,35,23.593,23593,Sauber
64523,847,813,0,24,24,0,15,6,19,24.943,24943,Sauber
64523,847,813,0,24,24,0,15,6,17,23.571,23571,Sauber
64523,847,813,0,24,24,0,6,8,61,31.701,31701,Ferrari
64523,847,813,0,24,24,0,6,8,51,23.7,23700,Ferrari
64523,847,813,0,24,24,0,6,8,35,23.593,23593,Ferrari
64523,847,813,0,24,24,0,6,8,19,24.943,24943,Ferrari
64523,847,813,0,24,24,0,6,8,17,23.571,23571,Ferrari
64523,847,813,0,24,24,0,4,10,61,31.701,31701,Renault
64523,847,813,0,24,24,0,4,10,51,23.7,23700,Renault
64523,847,813,0,24,24,0,4,10,35,23.593,23593,Renault
64523,847,813,0,24,24,0,4,10,19,24.943,24943,Renault
64523,847,813,0,24,24,0,4,10,17,23.571,23571,Renault
64523,847,813,0,24,24,0,131,12,61,31.701,31701,Mercedes
64523,847,813,0,24,24,0,131,12,51,23.7,23700,Mercedes
64523,847,813,0,24,24,0,131,12,35,23.593,23593,Mercedes
64523,847,813,0,24,24,0,131,12,19,24.943,24943,Mercedes
64523,847,813,0,24,24,0,131,12,17,23.571,23571,Mercedes
64523,847,813,0,24,24,0,9,33,61,31.701,31701,"Red Bull"
64523,847,813,0,24,24,0,9,33,51,23.7,23700,"Red Bull"
64523,847,813,0,24,24,0,9,33,35,23.593,23593,"Red Bull"
64523,847,813,0,24,24,0,9,33,19,24.943,24943,"Red Bull"
64523,847,813,0,24,24,0,9,33,17,23.571,23571,"Red Bull"
64523,847,813,0,24,24,0,1,25,61,31.701,31701,McLaren
64523,847,813,0,24,24,0,1,25,51,23.7,23700,McLaren
64523,847,813,0,24,24,0,1,25,35,23.593,23593,McLaren
64523,847,813,0,24,24,0,1,25,19,24.943,24943,McLaren
64523,847,813,0,24,24,0,1,25,17,23.571,23571,McLaren
64524,847,155,25,11,11,0,10,0,53,24.618,24618,"Force India"
64524,847,155,25,11,11,0,10,0,36,23.687,23687,"Force India"
64524,847,155,25,11,11,0,205,0,53,24.618,24618,Lotus
64524,847,155,25,11,11,0,205,0,36,23.687,23687,Lotus
64524,847,155,25,11,11,0,166,0,53,24.618,24618,Virgin
64524,847,155,25,11,11,0,166,0,36,23.687,23687,Virgin
64524,847,155,25,11,11,0,164,0,53,24.618,24618,HRT
64524,847,155,25,11,11,0,164,0,36,23.687,23687,HRT
64524,847,155,25,11,11,0,3,2,53,24.618,24618,Williams
64524,847,155,25,11,11,0,3,2,36,23.687,23687,Williams
64524,847,155,25,11,11,0,5,5,53,24.618,24618,"Toro Rosso"
64524,847,155,25,11,11,0,5,5,36,23.687,23687,"Toro Rosso"
64524,847,155,25,11,11,0,15,6,53,24.618,24618,Sauber
64524,847,155,25,11,11,0,15,6,36,23.687,23687,Sauber
64524,847,155,25,11,11,0,6,8,53,24.618,24618,Ferrari
64524,847,155,25,11,11,0,6,8,36,23.687,23687,Ferrari
64524,847,155,25,11,11,0,4,10,53,24.618,24618,Renault
64524,847,155,25,11,11,0,4,10,36,23.687,23687,Renault
64524,847,155,25,11,11,0,131,12,53,24.618,24618,Mercedes
64524,847,155,25,11,11,0,131,12,36,23.687,23687,Mercedes
64524,847,155,25,11,11,0,9,33,53,24.618,24618,"Red Bull"
64524,847,155,25,11,11,0,9,33,36,23.687,23687,"Red Bull"
64524,847,155,25,11,11,0,1,25,53,24.618,24618,McLaren
64524,847,155,25,11,11,0,1,25,36,23.687,23687,McLaren
64525,847,24,0,20,20,0,10,0,52,33.278,33278,"Force India"
64525,847,24,0,20,20,0,10,0,35,34.897,34897,"Force India"
